lib,term,p,padj,n_overlap,genes
GO_Biological_Process_2023,Regulation Of Amyloid-Beta Formation (GO:1902003),0.15537763015398814,0.27854282478824705,1,PIN1
GO_Biological_Process_2023,Positive Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903749),0.15537763015398814,0.27854282478824705,1,PIN1
GO_Biological_Process_2023,Intracellular Calcium Ion Homeostasis (GO:0006874),0.15827952108025908,0.28079869164192195,2,STOML2;ATP13A1
GO_Biological_Process_2023,Vesicle-Mediated Transport (GO:0016192),0.15838484796786986,0.28079869164192195,4,RAB3A;VPS51;STXBP2;KXD1
GO_Biological_Process_2023,Positive Regulation Of Immunoglobulin Production (GO:0002639),0.15969231715146037,0.28079869164192195,1,PHB1
GO_Biological_Process_2023,Superoxide Metabolic Process (GO:0006801),0.15969231715146037,0.28079869164192195,1,PRDX2
GO_Biological_Process_2023,Regulation Of Interleukin-17 Production (GO:0032660),0.15969231715146037,0.28079869164192195,1,PHB1
GO_Biological_Process_2023,Regulation Of Neuronal Synaptic Plasticity (GO:0048168),0.15969231715146037,0.28079869164192195,1,RAB3A
GO_Biological_Process_2023,Microtubule Polymerization (GO:0046785),0.15969231715146037,0.28079869164192195,1,PIN1
GO_Biological_Process_2023,Positive Regulation Of Carbohydrate Metabolic Process (GO:0045913),0.15969231715146037,0.28079869164192195,1,MLST8
GO_Biological_Process_2023,tRNA Aminoacylation For Protein Translation (GO:0006418),0.16398517794435913,0.2856139947609099,1,FARSA
GO_Biological_Process_2023,Hexose Biosynthetic Process (GO:0019319),0.16398517794435913,0.2856139947609099,1,MDH2
GO_Biological_Process_2023,Regulation Of Regulated Secretory Pathway (GO:1903305),0.16398517794435913,0.2856139947609099,1,RAB3A
GO_Biological_Process_2023,Response To Nutrient Levels (GO:0031667),0.16398517794435913,0.2856139947609099,1,MLST8
GO_Biological_Process_2023,COPII-coated Vesicle Budding (GO:0090114),0.1682563218331979,0.2896215375817341,1,TRAPPC5
GO_Biological_Process_2023,Negative Regulation Of Protein Kinase B Signaling (GO:0051898),0.1682563218331979,0.2896215375817341,1,RACK1
GO_Biological_Process_2023,Positive Regulation Of Phospholipase C Activity (GO:0010863),0.1682563218331979,0.2896215375817341,1,PHB1
GO_Biological_Process_2023,Histone H3 Acetylation (GO:0043966),0.1682563218331979,0.2896215375817341,1,SF3B5
GO_Biological_Process_2023,Protein Destabilization (GO:0031648),0.1682563218331979,0.2896215375817341,1,RAD23A
GO_Biological_Process_2023,Neuron Projection Morphogenesis (GO:0048812),0.17087371647883107,0.29282172132990164,2,RAB3A;MAP1S
GO_Biological_Process_2023,Spliceosomal snRNP Assembly (GO:0000387),0.1725058575997924,0.29282172132990164,1,LSM4
GO_Biological_Process_2023,Positive Regulation Of Immune Effector Process (GO:0002699),0.1725058575997924,0.29282172132990164,1,PHB1
GO_Biological_Process_2023,Synaptic Vesicle Cycle (GO:0099504),0.1725058575997924,0.29282172132990164,1,RAB3A
GO_Biological_Process_2023,RNA Stabilization (GO:0043489),0.1725058575997924,0.29282172132990164,1,ELAVL1
GO_Biological_Process_2023,Positive Regulation Of Exocytosis (GO:0045921),0.1725058575997924,0.29282172132990164,1,RAB3A
GO_Biological_Process_2023,Negative Regulation Of Protein Phosphorylation (GO:0001933),0.17632240422638285,0.29725265836682296,2,FKBP8;RACK1
GO_Biological_Process_2023,Regulation Of Intracellular Transport (GO:0032386),0.1767338934779614,0.29725265836682296,1,RAB11B
GO_Biological_Process_2023,Positive Regulation Of Production Of Molecular Mediator Of Immune Response (GO:0002702),0.1767338934779614,0.29725265836682296,1,PHB1
GO_Biological_Process_2023,Import Into Cell (GO:0098657),0.1767338934779614,0.29725265836682296,1,SLC19A1
GO_Biological_Process_2023,Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244),0.18094053720874811,0.3003698310397894,1,RACK1
GO_Biological_Process_2023,Positive Regulation Of Lipid Biosynthetic Process (GO:0046889),0.18094053720874811,0.3003698310397894,1,MLST8
GO_Biological_Process_2023,Regulation Of Mitotic Spindle Organization (GO:0060236),0.18094053720874811,0.3003698310397894,1,TACC3
GO_Biological_Process_2023,Carboxylic Acid Transmembrane Transport (GO:1905039),0.18094053720874811,0.3003698310397894,1,SLC19A1
GO_Biological_Process_2023,Regulation Of Protein Targeting To Mitochondrion (GO:1903214),0.18094053720874811,0.3003698310397894,1,PIN1
GO_Biological_Process_2023,Cellular Response To Organic Cyclic Compound (GO:0071407),0.18179869061961407,0.3003698310397894,2,P2RY11;PDXP
GO_Biological_Process_2023,Positive Regulation Of DNA-templated Transcription (GO:0045893),0.18299192708369352,0.3003698310397894,9,SF3B5;PHB1;CHCHD2;ALYREF;STXBP2;AKAP8L;PIN1;RFXANK;MRPL12
GO_Biological_Process_2023,Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001959),0.1851258958653396,0.3003698310397894,1,CDC37
GO_Biological_Process_2023,L-alpha-amino Acid Transmembrane Transport (GO:1902475),0.1851258958653396,0.3003698310397894,1,SLC25A38
GO_Biological_Process_2023,Regulation Of Glycolytic Process (GO:0006110),0.1851258958653396,0.3003698310397894,1,MLST8
GO_Biological_Process_2023,Water-Soluble Vitamin Metabolic Process (GO:0006767),0.1851258958653396,0.3003698310397894,1,SLC19A1
GO_Biological_Process_2023,Nucleic Acid-Templated Transcription (GO:0097659),0.1851258958653396,0.3003698310397894,1,XAB2
GO_Biological_Process_2023,Regulation Of Protein Dephosphorylation (GO:0035304),0.1851258958653396,0.3003698310397894,1,PIN1
GO_Biological_Process_2023,Cell Cycle G2/M Phase Transition (GO:0044839),0.1851258958653396,0.3003698310397894,1,AKAP8L
GO_Biological_Process_2023,Cellular Response To Heat (GO:0034605),0.1851258958653396,0.3003698310397894,1,STUB1
GO_Biological_Process_2023,Positive Regulation Of Catalytic Activity (GO:0043085),0.1851258958653396,0.3003698310397894,1,FDX2
GO_Biological_Process_2023,DNA Repair (GO:0006281),0.18587794136547128,0.30092574207846123,3,BABAM1;TEX264;RAD23A
GO_Biological_Process_2023,Synaptic Vesicle Exocytosis (GO:0016079),0.18929007620664925,0.3031115599387521,1,RAB3A
GO_Biological_Process_2023,Negative Regulation Of mRNA Catabolic Process (GO:1902373),0.18929007620664925,0.3031115599387521,1,ELAVL1
GO_Biological_Process_2023,Positive Regulation Of Viral Process (GO:0048524),0.18929007620664925,0.3031115599387521,1,RAD23A
GO_Biological_Process_2023,Cellular Response To Retinoic Acid (GO:0071300),0.18929007620664925,0.3031115599387521,1,NDUFA13
GO_Biological_Process_2023,Regulation Of Amide Metabolic Process (GO:0034248),0.18929007620664925,0.3031115599387521,1,ELP6
GO_Biological_Process_2023,Translational Elongation (GO:0006414),0.19343318424352546,0.30840214841429764,1,RACK1
GO_Biological_Process_2023,Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000058),0.19343318424352546,0.30840214841429764,1,RAD23A
GO_Biological_Process_2023,Regulation Of Cell Cycle (GO:0051726),0.1948966128470319,0.3100627931657326,3,PES1;RACK1;RAD23A
GO_Biological_Process_2023,Intracellular Glucose Homeostasis (GO:0001678),0.19755532557176078,0.3109275466707584,1,RACK1
GO_Biological_Process_2023,Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0030518),0.19755532557176078,0.3109275466707584,1,PHB1
GO_Biological_Process_2023,mRNA Catabolic Process (GO:0006402),0.19755532557176078,0.3109275466707584,1,EXOSC4
GO_Biological_Process_2023,Energy Derivation By Oxidation Of Organic Compounds (GO:0015980),0.19755532557176078,0.3109275466707584,1,UQCRC1
GO_Biological_Process_2023,Regulation Of Cellular Component Size (GO:0032535),0.19755532557176078,0.3109275466707584,1,KXD1
GO_Biological_Process_2023,Establishment Of Protein Localization To Mitochondrion (GO:0072655),0.20165660528680016,0.31402034933431805,1,TIMM44
GO_Biological_Process_2023,Synaptic Vesicle Recycling (GO:0036465),0.20165660528680016,0.31402034933431805,1,RAB3A
GO_Biological_Process_2023,Nucleobase-Containing Compound Catabolic Process (GO:0034655),0.20165660528680016,0.31402034933431805,1,EXOSC4
GO_Biological_Process_2023,Regulation Of B Cell Proliferation (GO:0030888),0.20165660528680016,0.31402034933431805,1,CD320
GO_Biological_Process_2023,Positive Regulation Of Biosynthetic Process (GO:0009891),0.20165660528680016,0.31402034933431805,1,MLST8
GO_Biological_Process_2023,Regulation Of Cellular Metabolic Process (GO:0031323),0.20573712788189055,0.3176823298176251,1,STUB1
GO_Biological_Process_2023,Establishment Of Protein Localization To Extracellular Region (GO:0035592),0.20573712788189055,0.3176823298176251,1,RAB3A
GO_Biological_Process_2023,Hexose Metabolic Process (GO:0019318),0.20573712788189055,0.3176823298176251,1,BRAT1
GO_Biological_Process_2023,Regulation Of Protein Modification Process (GO:0031399),0.20573712788189055,0.3176823298176251,1,PIN1
GO_Biological_Process_2023,Vacuolar Transport (GO:0007034),0.20979699739375907,0.3205837694062638,1,VPS51
GO_Biological_Process_2023,Antiviral Innate Immune Response (GO:0140374),0.20979699739375907,0.3205837694062638,1,PHB1
GO_Biological_Process_2023,Intracellular Protein Transmembrane Transport (GO:0065002),0.20979699739375907,0.3205837694062638,1,TIMM44
GO_Biological_Process_2023,Mitotic G2/M Transition Checkpoint (GO:0044818),0.20979699739375907,0.3205837694062638,1,BABAM1
GO_Biological_Process_2023,Response To Glucose (GO:0009749),0.20979699739375907,0.3205837694062638,1,RACK1
GO_Biological_Process_2023,Brain Development (GO:0007420),0.2132552286636605,0.3233944305578917,2,VPS51;MAP1S
GO_Biological_Process_2023,Regulation Of Interleukin-2 Production (GO:0032663),0.21383631734848346,0.3233944305578917,1,STOML2
GO_Biological_Process_2023,Positive Regulation Of Smooth Muscle Cell Proliferation (GO:0048661),0.21383631734848346,0.3233944305578917,1,PHB1
GO_Biological_Process_2023,Protein Monoubiquitination (GO:0006513),0.21383631734848346,0.3233944305578917,1,STUB1
GO_Biological_Process_2023,Positive Regulation Of TOR Signaling (GO:0032008),0.21383631734848346,0.3233944305578917,1,MLST8
GO_Biological_Process_2023,Erythrocyte Differentiation (GO:0030218),0.2218537199073844,0.3341444346965728,1,SLC25A38
GO_Biological_Process_2023,Fatty Acid Beta-Oxidation (GO:0006635),0.2218537199073844,0.3341444346965728,1,GCDH
GO_Biological_Process_2023,tRNA Processing (GO:0008033),0.2258320069783284,0.3373709860346979,1,QTRT1
GO_Biological_Process_2023,Regulation Of Mitochondrion Organization (GO:0010821),0.2258320069783284,0.3373709860346979,1,FKBP8
GO_Biological_Process_2023,Plasma Membrane Bounded Cell Projection Morphogenesis (GO:0120039),0.2258320069783284,0.3373709860346979,1,MAP1S
GO_Biological_Process_2023,Positive Regulation Of Cell Death (GO:0010942),0.2258320069783284,0.3373709860346979,1,PHB1
GO_Biological_Process_2023,RNA Modification (GO:0009451),0.22979015339982095,0.33983050854903096,1,QTRT1
GO_Biological_Process_2023,Positive Regulation Of Protein Localization To Plasma Membrane (GO:1903078),0.22979015339982095,0.33983050854903096,1,RACK1
GO_Biological_Process_2023,Metaphase Plate Congression (GO:0051310),0.22979015339982095,0.33983050854903096,1,MAP1S
GO_Biological_Process_2023,Regulation Of Smoothened Signaling Pathway (GO:0008589),0.22979015339982095,0.33983050854903096,1,RACK1
GO_Biological_Process_2023,Microtubule Bundle Formation (GO:0001578),0.22979015339982095,0.33983050854903096,1,MAP1S
GO_Biological_Process_2023,Intracellular Protein Transport (GO:0006886),0.230614077300187,0.3403641502322037,3,CDC37;STXBP2;TIMM44
GO_Biological_Process_2023,Neurotransmitter Transport (GO:0006836),0.2337282600685548,0.3417590638822041,1,STXBP2
GO_Biological_Process_2023,Regulation Of Protein Localization To Nucleus (GO:1900180),0.2337282600685548,0.3417590638822041,1,PIN1
GO_Biological_Process_2023,Regulation Of Proteolysis (GO:0030162),0.2337282600685548,0.3417590638822041,1,STUB1
GO_Biological_Process_2023,Positive Regulation Of B Cell Activation (GO:0050871),0.2337282600685548,0.3417590638822041,1,CD320
GO_Biological_Process_2023,Endosomal Transport (GO:0016197),0.23388409405816146,0.3417590638822041,2,VPS51;RAB11B
GO_Biological_Process_2023,Protein-Containing Complex Assembly (GO:0065003),0.23465996232703273,0.34221244506025605,3,STOML2;SAMM50;TRAPPC5
GO_Biological_Process_2023,Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904029),0.23764642747380324,0.3424904395945988,1,CDC37
GO_Biological_Process_2023,Regulation Of Macromolecule Biosynthetic Process (GO:0010556),0.23764642747380324,0.3424904395945988,1,ELP6
GO_Biological_Process_2023,Regulation Of Proteasomal Protein Catabolic Process (GO:0061136),0.23764642747380324,0.3424904395945988,1,RAD23A
GO_Biological_Process_2023,mRNA Stabilization (GO:0048255),0.23764642747380324,0.3424904395945988,1,ELAVL1
GO_Biological_Process_2023,Mitochondrial Transport (GO:0006839),0.23764642747380324,0.3424904395945988,1,TIMM44
GO_Biological_Process_2023,Positive Regulation Of NIK/NF-kappaB Signaling (GO:1901224),0.23764642747380324,0.3424904395945988,1,PHB1
GO_Biological_Process_2023,Phosphate-Containing Compound Metabolic Process (GO:0006796),0.2414186724660594,0.343395348840785,2,MLST8;PDXP
GO_Biological_Process_2023,ERBB Signaling Pathway (GO:0038127),0.24154475557916438,0.343395348840785,1,STUB1
GO_Biological_Process_2023,Regulation Of Exocytosis (GO:0017157),0.24154475557916438,0.343395348840785,1,RAB3A
GO_Biological_Process_2023,Protein K63-linked Ubiquitination (GO:0070534),0.24154475557916438,0.343395348840785,1,STUB1
GO_Biological_Process_2023,Organelle Disassembly (GO:1903008),0.24154475557916438,0.343395348840785,1,TEX264
GO_Biological_Process_2023,Regulation Of Smooth Muscle Cell Proliferation (GO:0048660),0.24154475557916438,0.343395348840785,1,PHB1
GO_Biological_Process_2023,Endoplasmic Reticulum Organization (GO:0007029),0.24154475557916438,0.343395348840785,1,GET3
GO_Biological_Process_2023,Purine Ribonucleotide Biosynthetic Process (GO:0009152),0.24542334380987546,0.3482358256761746,1,IMPDH2
GO_Biological_Process_2023,Axonogenesis (GO:0007409),0.24896503801579875,0.3503297973824961,2,RAB3A;MAP1S
GO_Biological_Process_2023,Peptide Metabolic Process (GO:0006518),0.24928229119870132,0.3503297973824961,1,APEH
GO_Biological_Process_2023,Regulation Of Stem Cell Population Maintenance (GO:2000036),0.24928229119870132,0.3503297973824961,1,ELAVL1
GO_Biological_Process_2023,Mitotic DNA Damage Checkpoint Signaling (GO:0044773),0.24928229119870132,0.3503297973824961,1,BABAM1
GO_Biological_Process_2023,Positive Regulation Of Cellular Metabolic Process (GO:0031325),0.24928229119870132,0.3503297973824961,1,CHCHD2
GO_Biological_Process_2023,Defense Response To Virus (GO:0051607),0.25085305479450537,0.3518644947976364,2,PHB1;EXOSC4
GO_Biological_Process_2023,Intracellular Monoatomic Cation Homeostasis (GO:0030003),0.2527415333861539,0.3523569066630785,2,STOML2;ATP13A1
GO_Biological_Process_2023,RNA Catabolic Process (GO:0006401),0.25312169621510944,0.3523569066630785,1,EXOSC4
GO_Biological_Process_2023,Post-Transcriptional Regulation Of Gene Expression (GO:0010608),0.25312169621510944,0.3523569066630785,1,ELP6
GO_Biological_Process_2023,Myeloid Cell Differentiation (GO:0030099),0.25312169621510944,0.3523569066630785,1,SLC25A38
GO_Biological_Process_2023,Transcription By RNA Polymerase II (GO:0006366),0.2565196635396153,0.35365565121088993,2,SNAPC2;CCDC124
GO_Biological_Process_2023,Protein Localization To Membrane (GO:0072657),0.2565196635396153,0.35365565121088993,2,RAB3A;RAB11B
GO_Biological_Process_2023,Modification-Dependent Protein Catabolic Process (GO:0019941),0.2565196635396153,0.35365565121088993,2,STUB1;UBA52
GO_Biological_Process_2023,Regulation Of Phagocytosis (GO:0050764),0.256941656798116,0.35365565121088993,1,RACK1
GO_Biological_Process_2023,mRNA Transport (GO:0051028),0.256941656798116,0.35365565121088993,1,ALYREF
GO_Biological_Process_2023,Selective Autophagy (GO:0061912),0.256941656798116,0.35365565121088993,1,TEX264
GO_Biological_Process_2023,Positive Regulation Of Protein Binding (GO:0032092),0.2607422704872568,0.3575477030002495,1,PIN1
GO_Biological_Process_2023,Regulation Of Cell Death (GO:0010941),0.2607422704872568,0.3575477030002495,1,PHB1
GO_Biological_Process_2023,Regulation Of Programmed Cell Death (GO:0043067),0.2621890079004636,0.35886204991962894,2,PRDX2;PHB1
GO_Biological_Process_2023,Histone Acetylation (GO:0016573),0.264523634281119,0.3613845189528299,1,SF3B5
GO_Biological_Process_2023,Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0060393),0.2682858447887149,0.36516684429575086,1,PIN1
GO_Biological_Process_2023,Negative Regulation Of Autophagy (GO:0010507),0.2682858447887149,0.36516684429575086,1,MLST8
GO_Biological_Process_2023,Spliceosomal Complex Assembly (GO:0000245),0.27202899800019026,0.36619288192333305,1,SF3B5
GO_Biological_Process_2023,Glycerophospholipid Metabolic Process (GO:0006650),0.27202899800019026,0.36619288192333305,1,PNPLA6
GO_Biological_Process_2023,mRNA Export From Nucleus (GO:0006406),0.27202899800019026,0.36619288192333305,1,ALYREF
GO_Biological_Process_2023,Cell Junction Organization (GO:0034330),0.27202899800019026,0.36619288192333305,1,PIN1
GO_Biological_Process_2023,Protein-Containing Complex Disassembly (GO:0032984),0.27202899800019026,0.36619288192333305,1,APEH
GO_Biological_Process_2023,Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235),0.27202899800019026,0.36619288192333305,1,RACK1
GO_Biological_Process_2023,Organic Substance Transport (GO:0071702),0.2735304150360602,0.367540868467101,2,SLC19A1;CD320
GO_Biological_Process_2023,Protein Polymerization (GO:0051258),0.27575318948424205,0.36917776734229124,1,PIN1
GO_Biological_Process_2023,Phosphatidylinositol Metabolic Process (GO:0046488),0.27575318948424205,0.36917776734229124,1,PMPCA
GO_Biological_Process_2023,Regulation Of Secretion By Cell (GO:1903530),0.27945851435839386,0.3727804138900535,1,RAB3A
GO_Biological_Process_2023,Positive Regulation Of Cysteine-Type Endopeptidase Activity (GO:2001056),0.27945851435839386,0.3727804138900535,1,NDUFA13
GO_Biological_Process_2023,RNA Export From Nucleus (GO:0006405),0.2831450673243588,0.37565275177509694,1,ALYREF
GO_Biological_Process_2023,Cellular Response To Light Stimulus (GO:0071482),0.2831450673243588,0.37565275177509694,1,TMEM161A
GO_Biological_Process_2023,Positive Regulation Of Cell Cycle (GO:0045787),0.2831450673243588,0.37565275177509694,1,RAD23A
GO_Biological_Process_2023,Protein Modification By Small Protein Conjugation (GO:0032446),0.28404576627448,0.37616871749863573,3,RACK1;STUB1;UBA52
GO_Biological_Process_2023,Response To Reactive Oxygen Species (GO:0000302),0.2868129424498307,0.3791502026989668,1,MPV17L2
GO_Biological_Process_2023,tRNA Modification (GO:0006400),0.290462233502279,0.3805521241072639,1,QTRT1
GO_Biological_Process_2023,Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919),0.290462233502279,0.3805521241072639,1,RACK1
GO_Biological_Process_2023,Protein Secretion (GO:0009306),0.290462233502279,0.3805521241072639,1,RAB3A
GO_Biological_Process_2023,Regulation Of Viral Genome Replication (GO:0045069),0.290462233502279,0.3805521241072639,1,RAD23A
GO_Biological_Process_2023,Negative Regulation Of Cellular Catabolic Process (GO:0031330),0.290462233502279,0.3805521241072639,1,MLST8
GO_Biological_Process_2023,Regulation Of Apoptotic Process (GO:0042981),0.29105898458979274,0.380655433582736,5,PRDX2;PHB1;FKBP8;MLST8;RACK1
GO_Biological_Process_2023,Negative Regulation Of Cellular Process (GO:0048523),0.29348327003265945,0.38314423352398697,4,PHB1;NDUFA13;RACK1;PIN1
GO_Biological_Process_2023,Establishment Of Protein Localization To Membrane (GO:0090150),0.2977054357946365,0.3870731366654277,1,RAB11B
GO_Biological_Process_2023,DNA-templated DNA Replication (GO:0006261),0.2977054357946365,0.3870731366654277,1,POLD2
GO_Biological_Process_2023,Regulation Of GTPase Activity (GO:0043087),0.29807264673827494,0.3870731366654277,2,RACK1;PIN1
GO_Biological_Process_2023,Positive Regulation Of Protein Transport (GO:0051222),0.3012995320852558,0.38851781768888244,1,RACK1
GO_Biological_Process_2023,Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0008277),0.3012995320852558,0.38851781768888244,1,PHB1
GO_Biological_Process_2023,Regulation Of Actin Filament-Based Process (GO:0032970),0.3012995320852558,0.38851781768888244,1,MLST8
GO_Biological_Process_2023,Regulation Of Cellular Biosynthetic Process (GO:0031326),0.3012995320852558,0.38851781768888244,1,ELP6
GO_Biological_Process_2023,Positive Regulation Of Protein Phosphorylation (GO:0001934),0.3021345910534415,0.3889123019689658,3,BRAT1;RACK1;PIN1
GO_Biological_Process_2023,Protein Autoubiquitination (GO:0051865),0.30487541445898425,0.3917542476002682,1,STUB1
GO_Biological_Process_2023,Negative Regulation Of Programmed Cell Death (GO:0043069),0.30771484330490295,0.3919659544877962,3,PRDX2;FKBP8;MLST8
GO_Biological_Process_2023,Regulation Of Cellular Localization (GO:0060341),0.3084331743263414,0.3919659544877962,1,RACK1
GO_Biological_Process_2023,Protein Targeting To Membrane (GO:0006612),0.3084331743263414,0.3919659544877962,1,GET3
GO_Biological_Process_2023,Plasma Membrane Organization (GO:0007009),0.3084331743263414,0.3919659544877962,1,RAB3A
GO_Biological_Process_2023,Second-Messenger-Mediated Signaling (GO:0019932),0.3084331743263414,0.3919659544877962,1,P2RY11
GO_Biological_Process_2023,Proteasomal Protein Catabolic Process (GO:0010498),0.3093644790185293,0.3919659544877962,2,RAD23A;STUB1
GO_Biological_Process_2023,Positive Regulation Of Cell Motility (GO:2000147),0.31124331041945713,0.3919659544877962,2,RACK1;ELP6
GO_Biological_Process_2023,DNA Damage Response (GO:0006974),0.31190309562682256,0.3919659544877962,3,BABAM1;BRAT1;MLST8
GO_Biological_Process_2023,DNA Replication (GO:0006260),0.3119729025515113,0.3919659544877962,1,POLD2
GO_Biological_Process_2023,Ubiquitin-Dependent ERAD Pathway (GO:0030433),0.3119729025515113,0.3919659544877962,1,STUB1
GO_Biological_Process_2023,Positive Regulation Of Secretion By Cell (GO:1903532),0.3119729025515113,0.3919659544877962,1,RAB3A
GO_Biological_Process_2023,Protein Tetramerization (GO:0051262),0.3119729025515113,0.3919659544877962,1,FARSA
GO_Biological_Process_2023,Cellular Response To Reactive Oxygen Species (GO:0034614),0.3119729025515113,0.3919659544877962,1,MPV17L2
GO_Biological_Process_2023,Positive Regulation Of Lymphocyte Proliferation (GO:0050671),0.3154946896665915,0.395040199156635,1,CD320
GO_Biological_Process_2023,Regulation Of mRNA Stability (GO:0043488),0.3154946896665915,0.395040199156635,1,ELAVL1
GO_Biological_Process_2023,Negative Regulation Of Phosphorylation (GO:0042326),0.3189986257224674,0.3987482821530842,1,FKBP8
GO_Biological_Process_2023,Chromatin Remodeling (GO:0006338),0.3243649494066087,0.4047678061355813,2,BABAM1;PHB1
GO_Biological_Process_2023,Regulation Of Innate Immune Response (GO:0045088),0.3294042210966763,0.4082834780877859,1,CDC37
GO_Biological_Process_2023,Negative Regulation Of Protein Modification Process (GO:0031400),0.3294042210966763,0.4082834780877859,1,FKBP8
GO_Biological_Process_2023,Cellular Response To Nutrient Levels (GO:0031669),0.3294042210966763,0.4082834780877859,1,MLST8
GO_Biological_Process_2023,Regulation Of TOR Signaling (GO:0032006),0.3294042210966763,0.4082834780877859,1,MLST8
GO_Biological_Process_2023,Negative Regulation Of Intracellular Signal Transduction (GO:1902532),0.32997030782298614,0.40829659301329096,2,NDUFA13;RACK1
GO_Biological_Process_2023,Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0000079),0.3328376443087539,0.4084067922653324,1,CDC37
GO_Biological_Process_2023,Positive Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903322),0.3328376443087539,0.4084067922653324,1,STUB1
GO_Biological_Process_2023,Cellular Response To UV (GO:0034644),0.3328376443087539,0.4084067922653324,1,TMEM161A
GO_Biological_Process_2023,Positive Regulation Of Catabolic Process (GO:0009896),0.3328376443087539,0.4084067922653324,1,NDUFA13
GO_Biological_Process_2023,Positive Regulation Of Cytoskeleton Organization (GO:0051495),0.3328376443087539,0.4084067922653324,1,PDXP
GO_Biological_Process_2023,Positive Regulation Of GTPase Activity (GO:0043547),0.3355633579085106,0.4110651134379255,2,RACK1;PIN1
GO_Biological_Process_2023,Wound Healing (GO:0042060),0.3362536600102222,0.41122535791599557,1,RAB3A
GO_Biological_Process_2023,Activation Of Protein Kinase Activity (GO:0032147),0.3396523554957474,0.4140041149077518,1,PHB1
GO_Biological_Process_2023,Macromolecule Modification (GO:0043412),0.3396523554957474,0.4140041149077518,1,UBA52
GO_Biological_Process_2023,Regulation Of Phosphorylation (GO:0042325),0.3430338177845722,0.41674356375481086,1,PIN1
GO_Biological_Process_2023,Negative Regulation Of Apoptotic Signaling Pathway (GO:2001234),0.3430338177845722,0.41674356375481086,1,NDUFA13
GO_Biological_Process_2023,Epigenetic Regulation Of Gene Expression (GO:0040029),0.34639813340988046,0.4180667127360626,1,PHB1
GO_Biological_Process_2023,Vascular Transport (GO:0010232),0.34639813340988046,0.4180667127360626,1,SLC19A1
GO_Biological_Process_2023,Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200),0.34639813340988046,0.4180667127360626,1,P2RY11
GO_Biological_Process_2023,Regulation Of NIK/NF-kappaB Signaling (GO:1901222),0.34639813340988046,0.4180667127360626,1,PHB1
GO_Biological_Process_2023,Regulation Of Autophagy (GO:0010506),0.3485608362909303,0.4192417065389078,2,FKBP8;MLST8
GO_Biological_Process_2023,Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281),0.34974538840420183,0.4192417065389078,1,NDUFA13
GO_Biological_Process_2023,Transport Across Blood-Brain Barrier (GO:0150104),0.3530756685001142,0.4192417065389078,1,SLC19A1
GO_Biological_Process_2023,Nuclear-Transcribed mRNA Catabolic Process (GO:0000956),0.3530756685001142,0.4192417065389078,1,EXOSC4
GO_Biological_Process_2023,Calcium-Mediated Signaling (GO:0019722),0.3530756685001142,0.4192417065389078,1,P2RY11
GO_Biological_Process_2023,mRNA Metabolic Process (GO:0016071),0.3530756685001142,0.4192417065389078,1,AKAP8L
GO_Biological_Process_2023,Macromolecule Catabolic Process (GO:0009057),0.3530756685001142,0.4192417065389078,1,EXOSC4
GO_Biological_Process_2023,Mitotic Spindle Organization (GO:0007052),0.3530756685001142,0.4192417065389078,1,MAP1S
GO_Biological_Process_2023,Positive Regulation Of Amide Metabolic Process (GO:0034250),0.3530756685001142,0.4192417065389078,1,ELAVL1
GO_Biological_Process_2023,Positive Regulation Of Canonical Wnt Signaling Pathway (GO:0090263),0.3530756685001142,0.4192417065389078,1,PIN1
GO_Biological_Process_2023,Regulation Of ERK1 And ERK2 Cascade (GO:0070372),0.35410638958405954,0.4197874134585222,2,PHB1;PIN1
GO_Biological_Process_2023,ERAD Pathway (GO:0036503),0.366228737801746,0.4327622544763397,1,STUB1
GO_Biological_Process_2023,Organic Anion Transport (GO:0015711),0.366228737801746,0.4327622544763397,1,SLC19A1
GO_Biological_Process_2023,Regulation Of RNA Metabolic Process (GO:0051252),0.37270561895828835,0.4383018078949471,1,SF3B5
GO_Biological_Process_2023,Positive Regulation Of Binding (GO:0051099),0.37270561895828835,0.4383018078949471,1,PIN1
GO_Biological_Process_2023,Regulation Of Actin Cytoskeleton Organization (GO:0032956),0.37270561895828835,0.4383018078949471,1,MLST8
GO_Biological_Process_2023,B Cell Activation (GO:0042113),0.37591943748490464,0.44067111092728056,1,PHB1
GO_Biological_Process_2023,Positive Regulation Of Protein Catabolic Process (GO:0045732),0.37591943748490464,0.44067111092728056,1,NDUFA13
