set,lib,term,p,padj,n_overlap,genes
top300_sample_centered,GO_Cellular_Component_2023,Platelet Dense Tubular Network Membrane (GO:0031095),0.1139040603715798,0.5071442687972719,1,DMTN
top300_sample_centered,GO_Cellular_Component_2023,Cytoskeleton (GO:0005856),0.11815012029570822,0.5138156394255218,13,DMTN;KRT8;SHROOM3;SORBS2;TUBB4B;ADD3;MSRA;EPB41L4B;PREPL;ACTR1B;KIF3B;TMEM9;ENKD1
top300_sample_centered,GO_Cellular_Component_2023,Multimeric Ribonuclease P Complex (GO:0030681),0.12720079756895925,0.5278171897043578,1,POP4
top300_sample_centered,GO_Cellular_Component_2023,Neuron To Neuron Synapse (GO:0098984),0.1402986599880225,0.5278171897043578,1,SLC39A3
top300_sample_centered,GO_Cellular_Component_2023,Nuclear Inclusion Body (GO:0042405),0.1402986599880225,0.5278171897043578,1,NBN
top300_sample_centered,GO_Cellular_Component_2023,Platelet Dense Tubular Network (GO:0031094),0.1402986599880225,0.5278171897043578,1,DMTN
top300_sample_centered,GO_Cellular_Component_2023,Primary Lysosome (GO:0005766),0.1402986599880225,0.5278171897043578,1,STX7
top300_sample_centered,GO_Cellular_Component_2023,Cortical Actin Cytoskeleton (GO:0030864),0.14100274617201516,0.5278171897043578,2,COBL;SHROOM3
top300_sample_centered,GO_Cellular_Component_2023,Vesicle (GO:0031982),0.143032539391275,0.5278171897043578,6,KIF5B;STX7;CIB1;TUBB4B;CALM2;CYB561D2
top300_sample_centered,GO_Cellular_Component_2023,Microtubule Cytoskeleton (GO:0015630),0.14395014264664302,0.5278171897043578,8,ACTR1B;KIF3B;KIF5B;JTB;KIF21A;TMEM9;TUBB4B;ENKD1
top300_sample_centered,GO_Cellular_Component_2023,TRAPPIII Protein Complex (GO:1990072),0.15320061211632643,0.5405380087877932,1,TRAPPC12
top300_sample_centered,GO_Cellular_Component_2023,Early Phagosome (GO:0032009),0.15320061211632643,0.5405380087877932,1,UNC93B1
top300_sample_centered,GO_Cellular_Component_2023,Cul4A-RING E3 Ubiquitin Ligase Complex (GO:0031464),0.16590957450841412,0.5540194720191686,1,DDB1
top300_sample_centered,GO_Cellular_Component_2023,Swr1 Complex (GO:0000812),0.16590957450841412,0.5540194720191686,1,ZNHIT1
top300_sample_centered,GO_Cellular_Component_2023,Clathrin Coat Of Coated Pit (GO:0030132),0.16590957450841412,0.5540194720191686,1,EPS15L1
top300_sample_centered,GO_Cellular_Component_2023,Mitochondrial Envelope (GO:0005740),0.17688040455963303,0.5612885661594776,4,COX17;NDUFS1;OMA1;SLC25A4
top300_sample_centered,GO_Cellular_Component_2023,mRNA Cleavage And Polyadenylation Specificity Factor Complex (GO:0005847),0.17842842428567599,0.5612885661594776,1,CPSF2
top300_sample_centered,GO_Cellular_Component_2023,Cytoplasmic Side Of Endoplasmic Reticulum Membrane (GO:0098554),0.17842842428567599,0.5612885661594776,1,SPPL2A
top300_sample_centered,GO_Cellular_Component_2023,Intracellular Membrane-Bounded Organelle (GO:0043231),0.18009258807255968,0.5612885661594776,85,DPAGT1;N6AMT1;ABCD3;PYROXD1;SLC35B1;JPT2;ZMYND8;MAGEF1;C11ORF71;SPPL2A;CBY1;CIB1;PIK3CB;LARP1B;NUDT4;CABIN1;NFU1;BABAM2;MRPL40;TRAPPC12;TMED2;DLAT;NBN;BUD23;SNRNP35;NUDT12;PBRM1;ENDOG;STRBP;KRT8;WRNIP1;PEX2;MED29;GON7;DDB1;UGDH;PRPF18;MSH3;CAT;TMEM9;GEMIN8;HOXB7;VAC14;SF3B2;C11ORF54;PRKAA2;L3MBTL2;CTBP2;GPS1;UBA5;CUL1;DPCD;UACA;HSP90B1;DHX30;CFAP298;SCFD1;ZNHIT1;TKFC;SNX27;PTPMT1;ERBB2;CTNNA1;HACL1;TP53BP1;SCAND1;ZNF664;CRADD;CPSF1;RITA1;SORBS2;RFXANK;TUBB4B;AZIN1;NR2F6;COPRS;IFT20;MSRA;SCCPDH;CLCN4;FUBP1;NDUFAF3;POLR3H;TAF6;CALM2
top300_sample_centered,GO_Cellular_Component_2023,RSC-type Complex (GO:0016586),0.19075999588431108,0.5695304582461507,1,PBRM1
top300_sample_centered,GO_Cellular_Component_2023,Endopeptidase Complex (GO:1905369),0.19075999588431108,0.5695304582461507,1,CRADD
top300_sample_centered,GO_Cellular_Component_2023,Mitochondrial Outer Membrane (GO:0005741),0.19187389769790103,0.5695304582461507,4,BECN1;NLRX1;MTARC2;RMDN3
top300_sample_centered,GO_Cellular_Component_2023,Axonal Growth Cone (GO:0044295),0.20290708162909607,0.583748065609861,1,COBL
top300_sample_centered,GO_Cellular_Component_2023,Secretory Vesicle (GO:0099503),0.20290708162909607,0.583748065609861,1,DYNLT1
top300_sample_centered,GO_Cellular_Component_2023,Spliceosomal snRNP Complex (GO:0097525),0.21060712827984118,0.5900050458448357,2,SF3B2;PRPF18
top300_sample_centered,GO_Cellular_Component_2023,Clathrin Coat (GO:0030118),0.21487243237698472,0.5900050458448357,1,EPS15L1
top300_sample_centered,GO_Cellular_Component_2023,Recycling Endosome (GO:0055037),0.2166428304750846,0.5900050458448357,4,SCAMP4;CLCN4;STX7;RAB11B
top300_sample_centered,GO_Cellular_Component_2023,RNA Polymerase III Complex (GO:0005666),0.22665875807778754,0.5900050458448357,1,POLR3H
top300_sample_centered,GO_Cellular_Component_2023,Transcription Factor TFTC Complex (GO:0033276),0.22665875807778754,0.5900050458448357,1,TAF6
top300_sample_centered,GO_Cellular_Component_2023,Endoribonuclease Complex (GO:1902555),0.22665875807778754,0.5900050458448357,1,POP4
top300_sample_centered,GO_Cellular_Component_2023,cis-Golgi Network (GO:0005801),0.2271677181862469,0.5900050458448357,2,IFT20;SCFD1
top300_sample_centered,GO_Cellular_Component_2023,Mitochondrial Intermembrane Space (GO:0005758),0.23825924233580636,0.6021115164927326,2,COX17;NDUFS1
top300_sample_centered,GO_Cellular_Component_2023,"Preribosome, Large Subunit Precursor (GO:0030687)",0.23826872845166958,0.6021115164927326,1,FTSJ3
top300_sample_centered,GO_Cellular_Component_2023,Cytoplasmic Vesicle Lumen (GO:0060205),0.24860659588590645,0.6041256763954143,3,ACTR1B;DYNLT1;CAT
top300_sample_centered,GO_Cellular_Component_2023,Multivesicular Body Membrane (GO:0032585),0.24970497353955387,0.6041256763954143,1,TMEM9
top300_sample_centered,GO_Cellular_Component_2023,U5 snRNP (GO:0005682),0.24970497353955387,0.6041256763954143,1,PRPF18
top300_sample_centered,GO_Cellular_Component_2023,Organelle Outer Membrane (GO:0031968),0.2519882500472851,0.6041256763954143,4,NLRX1;MTARC2;CLMN;RMDN3
top300_sample_centered,GO_Cellular_Component_2023,Anaphase-Promoting Complex (GO:0005680),0.260970084253525,0.61773931335961,1,ANAPC2
top300_sample_centered,GO_Cellular_Component_2023,Organelle Envelope Lumen (GO:0031970),0.27164930066186527,0.6236529094189537,2,COX17;NDUFS1
top300_sample_centered,GO_Cellular_Component_2023,Endocytic Vesicle Lumen (GO:0071682),0.2720666130435107,0.6236529094189537,1,HSP90B1
top300_sample_centered,GO_Cellular_Component_2023,Intermediate Filament (GO:0005882),0.2772169506771702,0.6236529094189537,2,VMAC;KRT8
top300_sample_centered,GO_Cellular_Component_2023,Ficolin-1-Rich Granule Lumen (GO:1904813),0.28099116233175225,0.6236529094189537,3,ACTR1B;DYNLT1;CAT
top300_sample_centered,GO_Cellular_Component_2023,Recycling Endosome Membrane (GO:0055038),0.28278200858122254,0.6236529094189537,2,SCAMP4;RAB11B
top300_sample_centered,GO_Cellular_Component_2023,Nuclear Lumen (GO:0031981),0.28347859519043345,0.6236529094189537,14,PBRM1;CRADD;POP4;ZMYND8;MARS1;PIK3CB;FTSJ3;GON7;MRPL40;CPT2;MORF4L2;NBN;BUD23;SNRNP35
top300_sample_centered,GO_Cellular_Component_2023,Actin Filament (GO:0005884),0.28834330297439953,0.6242483840430771,2,DMTN;COBL
top300_sample_centered,GO_Cellular_Component_2023,Golgi-associated Vesicle Membrane (GO:0030660),0.2937639454320363,0.6242483840430771,1,SPPL2A
top300_sample_centered,GO_Cellular_Component_2023,Core Mediator Complex (GO:0070847),0.2937639454320363,0.6242483840430771,1,MED29
top300_sample_centered,GO_Cellular_Component_2023,Early Endosome (GO:0005769),0.31402474867060975,0.6424156629745841,6,SNX4;VAC14;CLCN4;SNX27;STX7;PLPP2
top300_sample_centered,GO_Cellular_Component_2023,INO80-type Complex (GO:0097346),0.31481664142245375,0.6424156629745841,1,ZNHIT1
top300_sample_centered,GO_Cellular_Component_2023,U2 snRNP (GO:0005686),0.31481664142245375,0.6424156629745841,1,SF3B2
top300_sample_centered,GO_Cellular_Component_2023,Cytoplasmic Stress Granule (GO:0010494),0.3160547646719879,0.6424156629745841,2,PRKAA2;LARP1B
top300_sample_centered,GO_Cellular_Component_2023,Lumenal Side Of Endoplasmic Reticulum Membrane (GO:0098553),0.3352437911543192,0.657395577117235,1,SPPL2A
top300_sample_centered,GO_Cellular_Component_2023,Intracellular Non-Membrane-Bounded Organelle (GO:0043232),0.33866734156761286,0.657395577117235,20,CRADD;POP4;ZMYND8;MARS1;SHROOM3;PIK3CB;TUBB4B;ADD3;FTSJ3;GON7;EPB41L4B;PREPL;MRPL40;SCCPDH;CPT2;MORF4L2;JTB;NBN;BUD23;SNRNP35
top300_sample_centered,GO_Cellular_Component_2023,Endocytic Vesicle (GO:0030139),0.3391357458301433,0.657395577117235,4,STX7;GAPVD1;RAB11B;HSP90B1
top300_sample_centered,GO_Cellular_Component_2023,Catenin Complex (GO:0016342),0.3452285972911275,0.657395577117235,1,CTNNA1
top300_sample_centered,GO_Cellular_Component_2023,H4/H2A Histone Acetyltransferase Complex (GO:0043189),0.3550639213306991,0.657395577117235,1,MORF4L2
top300_sample_centered,GO_Cellular_Component_2023,NuA4 Histone Acetyltransferase Complex (GO:0035267),0.3550639213306991,0.657395577117235,1,MORF4L2
top300_sample_centered,GO_Cellular_Component_2023,Myofibril (GO:0030016),0.3550639213306991,0.657395577117235,1,SCO1
top300_sample_centered,GO_Cellular_Component_2023,SWI/SNF Complex (GO:0016514),0.3550639213306991,0.657395577117235,1,PBRM1
top300_sample_centered,GO_Cellular_Component_2023,Protein Serine/Threonine Phosphatase Complex (GO:0008287),0.3550639213306991,0.657395577117235,1,PPP4R3B
top300_sample_centered,GO_Cellular_Component_2023,MLL1 Complex (GO:0071339),0.36475199366430366,0.6603128979778838,1,TAF6
top300_sample_centered,GO_Cellular_Component_2023,Late Endosome Membrane (GO:0031902),0.36523002738169813,0.6603128979778838,2,VAC14;TMEM9
top300_sample_centered,GO_Cellular_Component_2023,Late Endosome (GO:0005770),0.3697562005346036,0.6603128979778838,4,VAC14;SPPL2A;STX7;TMEM9
top300_sample_centered,GO_Cellular_Component_2023,Nucleolus (GO:0005730),0.37300398910142846,0.6603128979778838,13,CRADD;POP4;ZMYND8;MARS1;PIK3CB;FTSJ3;GON7;MRPL40;CPT2;MORF4L2;NBN;BUD23;SNRNP35
top300_sample_centered,GO_Cellular_Component_2023,MLL1/2 Complex (GO:0044665),0.37429501168799834,0.6603128979778838,1,TAF6
top300_sample_centered,GO_Cellular_Component_2023,Adherens Junction (GO:0005912),0.39139831651782225,0.6775638163442048,3,DLG3;CTNNA1;SHROOM3
top300_sample_centered,GO_Cellular_Component_2023,U2-type Spliceosomal Complex (GO:0005684),0.39197471501949954,0.6775638163442048,2,SF3B2;PRPF18
top300_sample_centered,GO_Cellular_Component_2023,Postsynaptic Density (GO:0014069),0.3954427293719711,0.6775638163442048,3,RTN3;DLG3;ADD3
top300_sample_centered,GO_Cellular_Component_2023,Postsynaptic Density Membrane (GO:0098839),0.40207522606830093,0.6775638163442048,1,DLG3
top300_sample_centered,GO_Cellular_Component_2023,Cul4-RING E3 Ubiquitin Ligase Complex (GO:0080008),0.411059353902692,0.6775638163442048,1,DDB1
top300_sample_centered,GO_Cellular_Component_2023,U4/U6 X U5 tri-snRNP Complex (GO:0046540),0.411059353902692,0.6775638163442048,1,PRPF18
top300_sample_centered,GO_Cellular_Component_2023,Aggresome (GO:0016235),0.411059353902692,0.6775638163442048,1,CABIN1
top300_sample_centered,GO_Cellular_Component_2023,Nuclear Chromosome (GO:0000228),0.41820285070969054,0.6775638163442048,2,PBRM1;ZNHIT1
top300_sample_centered,GO_Cellular_Component_2023,Spliceosomal tri-snRNP Complex (GO:0097526),0.41990893351417485,0.6775638163442048,1,PRPF18
top300_sample_centered,GO_Cellular_Component_2023,Lytic Vacuole (GO:0000323),0.4305614210927441,0.6775638163442048,4,UNC93B1;STX7;OCIAD1;TMEM9
top300_sample_centered,GO_Cellular_Component_2023,Lytic Vacuole Membrane (GO:0098852),0.43137693920049147,0.6775638163442048,5,CLCN4;GNA11;SPPL2A;STX7;TMEM9
top300_sample_centered,GO_Cellular_Component_2023,SAGA-type Complex (GO:0070461),0.43721245161274186,0.6775638163442048,1,TAF6
top300_sample_centered,GO_Cellular_Component_2023,Postsynaptic Specialization Membrane (GO:0099634),0.43721245161274186,0.6775638163442048,1,DLG3
top300_sample_centered,GO_Cellular_Component_2023,Ciliary Membrane (GO:0060170),0.43721245161274186,0.6775638163442048,1,BBIP1
top300_sample_centered,GO_Cellular_Component_2023,Phagocytic Vesicle (GO:0045335),0.4438478985925071,0.6775638163442048,2,UNC93B1;RAB11B
top300_sample_centered,GO_Cellular_Component_2023,Keratin Filament (GO:0045095),0.44567031770233795,0.6775638163442048,1,KRT8
top300_sample_centered,GO_Cellular_Component_2023,Neuromuscular Junction (GO:0031594),0.44567031770233795,0.6775638163442048,1,DLG3
top300_sample_centered,GO_Cellular_Component_2023,Endosome Membrane (GO:0010008),0.45762991541391834,0.6877395128137728,6,SCAMP4;SNX4;VAC14;CLCN4;ERBB2;RAB11B
top300_sample_centered,GO_Cellular_Component_2023,Cell-Cell Junction (GO:0005911),0.46641918908559254,0.6877395128137728,5,DLG3;MARVELD2;CTNNA1;SHROOM3;RPGRIP1L
top300_sample_centered,GO_Cellular_Component_2023,Cell Projection Membrane (GO:0031253),0.4688556778028872,0.6877395128137728,2,DMTN;BBIP1
top300_sample_centered,GO_Cellular_Component_2023,Transcription Factor TFIID Complex (GO:0005669),0.4702913004579676,0.6877395128137728,1,TAF6
top300_sample_centered,GO_Cellular_Component_2023,Apical Junction Complex (GO:0043296),0.47377677719076616,0.6877395128137728,2,MARVELD2;SHROOM3
top300_sample_centered,GO_Cellular_Component_2023,Basolateral Plasma Membrane (GO:0016323),0.4744299312993406,0.6877395128137728,3,MARVELD2;ABCC6;ERBB2
top300_sample_centered,GO_Cellular_Component_2023,cullin-RING Ubiquitin Ligase Complex (GO:0031461),0.48588756440787456,0.6989305734174811,3,DDB1;CUL1;ANAPC2
top300_sample_centered,GO_Cellular_Component_2023,Secretory Granule Lumen (GO:0034774),0.5148624245055442,0.7246094109032005,5,ACTR1B;SCCPDH;DYNLT1;CAT;TUBB4B
top300_sample_centered,GO_Cellular_Component_2023,Early Endosome Membrane (GO:0031901),0.5214305713745552,0.7246094109032005,2,SNX4;VAC14
top300_sample_centered,GO_Cellular_Component_2023,Ficolin-1-Rich Granule (GO:0101002),0.5231777209503493,0.7246094109032005,3,ACTR1B;DYNLT1;CAT
top300_sample_centered,GO_Cellular_Component_2023,U2-type Precatalytic Spliceosome (GO:0071005),0.5235839047838299,0.7246094109032005,1,SF3B2
top300_sample_centered,GO_Cellular_Component_2023,Multivesicular Body (GO:0005771),0.5307476794848257,0.7246094109032005,1,TMEM9
top300_sample_centered,GO_Cellular_Component_2023,Golgi Cisterna (GO:0031985),0.5378040872105058,0.7246094109032005,1,B3GALT6
top300_sample_centered,GO_Cellular_Component_2023,Precatalytic Spliceosome (GO:0071011),0.5447547318030103,0.7246094109032005,1,SF3B2
top300_sample_centered,GO_Cellular_Component_2023,Sarcolemma (GO:0042383),0.5447547318030103,0.7246094109032005,1,CIB1
top300_sample_centered,GO_Cellular_Component_2023,Endoplasmic reticulum-Golgi Intermediate Compartment Membrane (GO:0033116),0.5447547318030103,0.7246094109032005,1,TMED2
top300_sample_centered,GO_Cellular_Component_2023,Actin Cytoskeleton (GO:0015629),0.545225558752575,0.7246094109032005,5,MSRA;DMTN;SHROOM3;COBL;SORBS2
top300_sample_centered,GO_Cellular_Component_2023,Cation Channel Complex (GO:0034703),0.551601193393437,0.7246094109032005,1,CALM2
top300_sample_centered,GO_Cellular_Component_2023,ER To Golgi Transport Vesicle Membrane (GO:0012507),0.5649877697794934,0.7246094109032005,1,TMED2
top300_sample_centered,GO_Cellular_Component_2023,Coated Vesicle Membrane (GO:0030662),0.5649877697794934,0.7246094109032005,1,TMED2
top300_sample_centered,GO_Cellular_Component_2023,Extracellular Membrane-Bounded Organelle (GO:0065010),0.577975991963602,0.7246094109032005,1,TUBB4B
top300_sample_centered,GO_Cellular_Component_2023,Dendrite (GO:0030425),0.5791345896584704,0.7246094109032005,4,PRKAA2;KIF3B;COBL;SORBS2
top300_sample_centered,GO_Cellular_Component_2023,Calcium Channel Complex (GO:0034704),0.5905776755763663,0.7246094109032005,1,CALM2
top300_sample_centered,GO_Cellular_Component_2023,Vacuolar Membrane (GO:0005774),0.5905776755763663,0.7246094109032005,1,VAC14
top300_sample_centered,GO_Cellular_Component_2023,Nucleus (GO:0005634),0.5948092068410284,0.7246094109032005,66,N6AMT1;PYROXD1;JPT2;ZMYND8;MAGEF1;C11ORF71;CBY1;CIB1;PIK3CB;LARP1B;NUDT4;CABIN1;NFU1;BABAM2;MRPL40;TRAPPC12;NBN;BUD23;SNRNP35;NUDT12;PBRM1;ENDOG;STRBP;KRT8;WRNIP1;MED29;GON7;DDB1;UGDH;PRPF18;MSH3;GEMIN8;HOXB7;SF3B2;C11ORF54;PRKAA2;L3MBTL2;CTBP2;GPS1;CUL1;DPCD;UACA;HSP90B1;DHX30;CFAP298;ZNHIT1;TKFC;PTPMT1;ERBB2;TP53BP1;SCAND1;ZNF664;CRADD;CPSF1;RITA1;SORBS2;RFXANK;TUBB4B;AZIN1;NR2F6;COPRS;SCCPDH;FUBP1;NDUFAF3;TAF6;CALM2
top300_sample_centered,GO_Cellular_Component_2023,Asymmetric Synapse (GO:0032279),0.5955721839645514,0.7246094109032005,2,RTN3;ADD3
top300_sample_centered,GO_Cellular_Component_2023,Axon (GO:0030424),0.5963763598383665,0.7246094109032005,3,PRKAA2;COBL;CIB1
top300_sample_centered,GO_Cellular_Component_2023,Serine/Threonine Protein Kinase Complex (GO:1902554),0.5967371619202828,0.7246094109032005,1,AZI2
top300_sample_centered,GO_Cellular_Component_2023,Sperm Flagellum (GO:0036126),0.5967371619202828,0.7246094109032005,1,IFT27
top300_sample_centered,GO_Cellular_Component_2023,Transport Vesicle Membrane (GO:0030658),0.5967371619202828,0.7246094109032005,1,TMED2
top300_sample_centered,GO_Cellular_Component_2023,Extracellular Vesicle (GO:1903561),0.5967371619202828,0.7246094109032005,1,TUBB4B
top300_sample_centered,GO_Cellular_Component_2023,SCF Ubiquitin Ligase Complex (GO:0019005),0.6028042868087103,0.7272542040853474,1,CUL1
top300_sample_centered,GO_Cellular_Component_2023,Caveola (GO:0005901),0.6087804306038016,0.7297560289930186,1,PLPP2
top300_sample_centered,GO_Cellular_Component_2023,Cortical Cytoskeleton (GO:0030863),0.6146669531336565,0.7298968776481991,1,SHROOM3
top300_sample_centered,GO_Cellular_Component_2023,Acrosomal Vesicle (GO:0001669),0.6204651939509158,0.7298968776481991,1,IFT20
top300_sample_centered,GO_Cellular_Component_2023,Lysosomal Membrane (GO:0005765),0.6206075055939233,0.7298968776481991,5,CLCN4;GNA11;STX7;SPPL2A;TMEM9
top300_sample_centered,GO_Cellular_Component_2023,Platelet Alpha Granule Lumen (GO:0031093),0.6318020893012533,0.7330136786759149,1,SCCPDH
top300_sample_centered,GO_Cellular_Component_2023,Lysosome (GO:0005764),0.6322137451684149,0.7330136786759149,7,CLCN4;UNC93B1;GNA11;STX7;SPPL2A;OCIAD1;TMEM9
top300_sample_centered,GO_Cellular_Component_2023,Mitotic Spindle (GO:0072686),0.6350171975695091,0.7330136786759149,2,TMEM9;TUBB4B
top300_sample_centered,GO_Cellular_Component_2023,9+2 Motile Cilium (GO:0097729),0.6534732618701546,0.7496901838633063,1,IFT27
top300_sample_centered,GO_Cellular_Component_2023,Azurophil Granule (GO:0042582),0.6783091359225929,0.7734378562044198,2,STX7;TUBB4B
top300_sample_centered,GO_Cellular_Component_2023,Extrinsic Component Of Cytoplasmic Side Of Plasma Membrane (GO:0031234),0.6883831360336448,0.780167554171464,1,GNA11
top300_sample_centered,GO_Cellular_Component_2023,Intermediate Filament Cytoskeleton (GO:0045111),0.7067339766562469,0.7822659174841685,1,KRT8
top300_sample_centered,GO_Cellular_Component_2023,Bicellular Tight Junction (GO:0005923),0.7067339766562469,0.7822659174841685,1,MARVELD2
top300_sample_centered,GO_Cellular_Component_2023,Chromosome (GO:0005694),0.7079668881980159,0.7822659174841685,2,PBRM1;FTSJ3
top300_sample_centered,GO_Cellular_Component_2023,Lipid Droplet (GO:0005811),0.7111508340765168,0.7822659174841685,1,SCCPDH
top300_sample_centered,GO_Cellular_Component_2023,Plasma Membrane Raft (GO:0044853),0.7111508340765168,0.7822659174841685,1,PLPP2
top300_sample_centered,GO_Cellular_Component_2023,Autophagosome (GO:0005776),0.7155013875000932,0.7824488857457159,1,BECN1
top300_sample_centered,GO_Cellular_Component_2023,Neuron Projection (GO:0043005),0.733704628867601,0.7952097481928626,7,RTN3;PRKAA2;DLG3;KIF3B;COBL;SORBS2;CIB1
top300_sample_centered,GO_Cellular_Component_2023,Platelet Alpha Granule (GO:0031091),0.7402668559502237,0.7952097481928626,1,SCCPDH
top300_sample_centered,GO_Cellular_Component_2023,Azurophil Granule Lumen (GO:0035578),0.7402668559502237,0.7952097481928626,1,TUBB4B
top300_sample_centered,GO_Cellular_Component_2023,Specific Granule Membrane (GO:0035579),0.7441802456350319,0.7952097481928626,1,MLEC
top300_sample_centered,GO_Cellular_Component_2023,Tight Junction (GO:0070160),0.7555713017099546,0.8027945080668267,1,MARVELD2
top300_sample_centered,GO_Cellular_Component_2023,Endoplasmic Reticulum Lumen (GO:0005788),0.8018146556104626,0.8471149186393022,3,DNAJC10;SUMF2;HSP90B1
top300_sample_centered,GO_Cellular_Component_2023,Cytoplasmic Vesicle Membrane (GO:0030659),0.838194472211197,0.880575091592662,4,VAC14;CLCN4;SPPL2A;ERBB2
top300_sample_centered,GO_Cellular_Component_2023,Specific Granule (GO:0042581),0.9104239425564558,0.9441935092640406,1,MLEC
top300_sample_centered,GO_Cellular_Component_2023,Vacuolar Lumen (GO:0005775),0.9131122893706319,0.9441935092640406,1,TUBB4B
top300_sample_centered,GO_Cellular_Component_2023,Tertiary Granule (GO:0070820),0.9144261523468998,0.9441935092640406,1,STX7
top300_sample_centered,GO_Cellular_Component_2023,Membrane Raft (GO:0045121),0.9230850674781849,0.9441935092640406,1,ERLIN2
top300_sample_centered,GO_Cellular_Component_2023,Secretory Granule Membrane (GO:0030667),0.9239968566594621,0.9441935092640406,2,MLEC;TMED2
top300_sample_centered,GO_Cellular_Component_2023,Focal Adhesion (GO:0005925),0.9320418361857402,0.9472381704713773,3,CAT;CTNNA1;HSP90B1
top300_sample_centered,GO_Cellular_Component_2023,Cell-Substrate Junction (GO:0030055),0.9377775142115435,0.9479156495003169,3,CAT;CTNNA1;HSP90B1
top300_sample_centered,GO_Cellular_Component_2023,Nuclear Membrane (GO:0031965),0.9682675779965839,0.9734733176632322,1,CLMN
top300_sample_centered,GO_Cellular_Component_2023,Collagen-Containing Extracellular Matrix (GO:0062023),0.9966208062790964,0.9966208062790964,1,HSP90B1
top300_sample_centered,KEGG_2021_Human,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.0005716665442293914,0.12462330664200734,4,PIGU;PIGT;PIGP;PIGK
top300_sample_centered,KEGG_2021_Human,Peroxisome,0.0014602415860666725,0.1591663328812673,6,PEX7;ABCD3;CAT;PEX2;HACL1;NUDT12
top300_sample_centered,KEGG_2021_Human,Thermogenesis,0.008578360215171959,0.4098126890260054,9,PRKAA2;CPT2;NDUFA5;NDUFA3;COX17;NDUFAF3;COX14;NDUFS1;NDUFV3
top300_sample_centered,KEGG_2021_Human,Citrate cycle (TCA cycle),0.010055514671205544,0.4098126890260054,3,SUCLG2;DLAT;ACO2
top300_sample_centered,KEGG_2021_Human,Alzheimer disease,0.010185222391384445,0.4098126890260054,12,RTN3;BECN1;NDUFA5;KIF5B;NDUFA3;LRP5;NDUFS1;NDUFV3;PIK3CB;TUBB4B;CALM2;SLC25A4
top300_sample_centered,KEGG_2021_Human,Ubiquinone and other terpenoid-quinone biosynthesis,0.01127924832181666,0.4098126890260054,2,COQ6;COQ5
top300_sample_centered,KEGG_2021_Human,Aminoacyl-tRNA biosynthesis,0.01728014019938289,0.5381529376379244,4,AARS1;NARS1;MARS1;IARS2
top300_sample_centered,KEGG_2021_Human,Homologous recombination,0.023410069674460254,0.6313588210109318,3,BABAM2;BRCC3;NBN
top300_sample_centered,KEGG_2021_Human,Non-alcoholic fatty liver disease,0.029661813598371223,0.6313588210109318,6,PRKAA2;NDUFA5;NDUFA3;NDUFS1;NDUFV3;PIK3CB
top300_sample_centered,KEGG_2021_Human,Diabetic cardiomyopathy,0.033877573792571246,0.6313588210109318,7,CPT2;NDUFA5;NDUFA3;NDUFS1;NDUFV3;PIK3CB;SLC25A4
top300_sample_centered,KEGG_2021_Human,Parkinson disease,0.03475369656940908,0.6313588210109318,8,NDUFA5;KIF5B;NDUFA3;NDUFS1;NDUFV3;TUBB4B;CALM2;SLC25A4
top300_sample_centered,KEGG_2021_Human,Salmonella infection,0.03475369656940908,0.6313588210109318,8,DYNC2LI1;ACTR1B;DYNLT1;KIF5B;EXOC4;PIK3CB;TUBB4B;HSP90B1
top300_sample_centered,KEGG_2021_Human,Huntington disease,0.04201789498586678,0.6461875383893744,9,BECN1;ACTR1B;NDUFA5;KIF5B;NDUFA3;NDUFS1;NDUFV3;TUBB4B;SLC25A4
top300_sample_centered,KEGG_2021_Human,Terpenoid backbone biosynthesis,0.04252695578138395,0.6461875383893744,2,PDSS2;ZMPSTE24
top300_sample_centered,KEGG_2021_Human,Protein processing in endoplasmic reticulum,0.044462445302021175,0.6461875383893744,6,EIF2AK1;LMAN2;EDEM2;DNAJC10;CUL1;HSP90B1
top300_sample_centered,KEGG_2021_Human,Oxidative phosphorylation,0.05024713788101834,0.646968575401428,5,NDUFA5;NDUFA3;COX17;NDUFS1;NDUFV3
top300_sample_centered,KEGG_2021_Human,Prion disease,0.054332610183331354,0.646968575401428,8,NDUFA5;KIF5B;NDUFA3;NDUFS1;NDUFV3;PIK3CB;TUBB4B;SLC25A4
top300_sample_centered,KEGG_2021_Human,Pathways of neurodegeneration,0.05555835695765092,0.646968575401428,12,BECN1;ACTR1B;NDUFA5;KIF5B;NDUFA3;CAT;LRP5;NDUFS1;NDUFV3;TUBB4B;CALM2;SLC25A4
top300_sample_centered,KEGG_2021_Human,Endometrial cancer,0.0563871694157208,0.646968575401428,3,ERBB2;CTNNA1;PIK3CB
top300_sample_centered,KEGG_2021_Human,Glyoxylate and dicarboxylate metabolism,0.0741097879019695,0.8077966881314675,2,CAT;ACO2
top300_sample_centered,KEGG_2021_Human,Circadian rhythm,0.07846140899157186,0.8145041504839365,2,PRKAA2;CUL1
top300_sample_centered,KEGG_2021_Human,Fructose and mannose metabolism,0.08739520185411868,0.8185418130786999,2,TKFC;ENOSF1
top300_sample_centered,KEGG_2021_Human,RIG-I-like receptor signaling pathway,0.08800498436624231,0.8185418130786999,3,NLRX1;TKFC;AZI2
