gene,rho_pb,p_pb,pct_rank_pb,rho_pb_sample_centered,p_pb_sample_centered,detect_frac_epi,bulk_rho_TCGA,on_19p13_3
TRPV2,0.0674598213230512,0.6148597974882137,0.20862800565770862,-0.06675382611121053,0.6185749077532162,0.027009772626823494,0.1067493208887651,False
HDAC3,0.06739672090805623,0.615191457517138,0.20855728429985856,0.12295056753514412,0.357847043473467,0.2572312527623767,0.2040010011061751,False
AC022137.3,0.06729085970154301,0.6157480429932238,0.20848656294200849,0.09912473752486249,0.45911547945201453,0.039483376712665864,,
FRMD4A,0.06727367805838383,0.615838399055094,0.2084158415841584,0.05589221446368698,0.6768815363209812,0.23292245739823572,-0.1400379900904655,False
MCM2,0.06712090684768875,0.6166420523139726,0.20834512022630836,0.1950536774431696,0.14229937610001,0.1343613416490657,0.0592487217597746,False
MAP4K5,0.06702759235903903,0.6171331533887855,0.20827439886845828,0.09625026915623366,0.47230449922003276,0.37425723125273014,-0.324914439657971,False
ETS1,0.06693633973445037,0.6176135643273173,0.2082036775106082,-0.011719831431295949,0.9304206926155335,0.20232775131366526,-0.2135618011883413,False
RNF122,0.06692955364561129,0.6176492969086395,0.20813295615275812,0.08080839152234766,0.5465027391124856,0.025732947011737266,0.1369468386648926,False
ZNF771,0.06684714074238732,0.6180833175235807,0.20806223479490807,0.08800639822818296,0.5112304364689523,0.09895398516917692,0.3636270265611885,False
JAK2,0.06684302808453044,0.6181049798889987,0.207991513437058,0.05189332184933403,0.6988558360475156,0.18145656337475283,-0.2651063734338532,False
TMC1,0.06683693576239129,0.6181370702195257,0.2079207920792079,0.004437466642104187,0.9736273662217536,0.018612188773756384,-0.0830717431879328,False
RPL4,0.06647389953551325,0.6200505831410059,0.20785007072135786,0.10541696145682734,0.430958214288347,0.8704022000685258,0.2542585380308194,False
H3C10,0.06646965309551436,0.620072980379449,0.20777934936350778,0.15651291202614132,0.24068889880964564,0.06556008446692646,-0.0621684573638561,False
SAMSN1,0.0662481953882716,0.6212415021207878,0.2077086280056577,-0.035252860850935715,0.7927702532488808,0.056966065903846515,-0.1473975371371432,False
SLC7A6,0.06616629241133225,0.6216738989886783,0.20763790664780762,0.17973484265895598,0.17700128860955572,0.08461425133821054,-0.1624056298055751,False
U2AF1L4,0.06604324956165984,0.6223237277218844,0.20756718528995757,0.13617767387492694,0.30807014249706494,0.13421401561655574,0.1108401618297576,False
H4C8,0.0660135041682585,0.6224808656926433,0.2074964639321075,0.031960380202405485,0.8117529444066356,0.1473751411874464,-0.1033998651812202,False
TBCE,0.06598578780139014,0.6226272998522827,0.20742574257425742,0.1242425174567043,0.35277910207072205,0.11899032559052719,0.0010155088818659,False
ZNF548,0.06592426259131892,0.6229524085169044,0.20735502121640736,0.15838690824079485,0.23503289823627105,0.05878308697146922,-0.1574874596104423,False
NCAPH,0.06592117343010451,0.6229687340056957,0.20728429985855729,0.12376367148084925,0.3546522983780003,0.06727888817954229,0.0746922011703969,False
TGFBR3L,0.06589747539569352,0.6230939785277794,0.2072135785007072,-0.2017874467490916,0.12876578961395166,0.029858075922015847,,
CD3EAP,0.06585868528715125,0.6232990078147167,0.20714285714285716,0.1553108369989849,0.2443656589231043,0.17880469478957337,,
AMMECR1,0.06573564243747886,0.623949551936917,0.20703677510608204,0.13488572395336676,0.31272542507257933,0.17610371752689058,-0.2706969847579223,False
PPP1R14B,0.06573564243747886,0.623949551936917,0.20703677510608204,0.12633424590113507,0.34466807906431524,0.7479742670528098,0.1587766199208323,False
ARHGAP11B,0.06572833294051288,0.6239882072180548,0.20693069306930692,0.09370433633298665,0.4841535296832466,0.05839021755144269,-0.1941482510745953,False
MARCHF7,0.06567412101264265,0.6242749310611517,0.20685997171145687,0.04727921498661909,0.7245182544316398,0.45459902764812177,-0.2853683846419923,False
ADAM15,0.06555107816297026,0.6249259031772314,0.2067892503536068,0.1395613522409179,0.2960902735513698,0.418258606295683,-0.0495847416307877,False
ARPC5,0.06548955673813406,0.6252514960654951,0.2067185289957567,0.11439908948291243,0.3925046838689715,0.7496439620879218,-0.1559607726934124,False
C11orf95,0.06537656981115371,0.625849647674644,0.20664780763790666,-0.07348734196683995,0.5835395405643627,0.04405048372047429,,
ZNF77,0.06527523571530501,0.6263863131892337,0.20657708628005658,0.09218985511704451,0.4912757515776274,0.05824289151893274,0.1821727545648906,True
FAM162A,0.06518194961395306,0.6268805267339076,0.2065063649222065,0.11439908948291243,0.3925046838689715,0.6662574276873259,0.1012120704127084,False
MAP3K8,0.06493586391460826,0.6281850276213887,0.20636492220650637,0.09772678335230243,0.4655045377518421,0.2748121593085565,-0.21785746750832,False
BRD2,0.06493586391460826,0.6281850276213887,0.20636492220650637,0.22009289735150267,0.09689132137358906,0.6384619162204606,-0.070026196398615,False
MAPK10,0.06493586391460826,0.6281850276213887,0.20636492220650637,0.17161401458057768,0.19771019098352346,0.23906104208615114,-0.1350187648380345,False
NID1,0.06489418602246076,0.6284060743080478,0.20622347949080622,0.012802167795076091,0.9240131196875007,0.05549280557874702,-0.265424767697326,False
MASTL,0.0648445791177488,0.6286692162930219,0.20615275813295617,0.09908025469869883,0.45931803975346575,0.11879389088051395,-0.1439432486131491,False
YWHAZ,0.06481282106493587,0.6288377023695562,0.2060820367751061,0.1467593589467532,0.27162820100077734,0.8728576339436905,-0.2397435609866089,False
TAS2R4,0.06470968643824208,0.629384992435746,0.206011315417256,-0.042542719601445254,0.751178107757941,0.030742032117075543,-0.0904417971272502,False
GINS3,0.06466307510402072,0.6296324032809861,0.20594059405940593,0.10231170310513876,0.4447304519681269,0.12326278053331512,0.0048891286716572,False
TMOD3,0.06462825679042726,0.6298172436967256,0.20583451202263084,0.11987449629333416,0.3700918160508079,0.6707263173401258,-0.3051322038620503,False
DDX60,0.06462825679042726,0.6298172436967256,0.20583451202263084,0.20618905533852164,0.12046043365708335,0.22388646073762422,-0.054474578632286,False
CROCC,0.06450521394075487,0.6304706234406237,0.20572842998585572,0.14263742348272787,0.2854663565392558,0.0952708343564287,-0.0431205235029743,False
NUF2,0.06448450395780313,0.6305806248548432,0.20565770862800567,0.12195797518812791,0.361770810829266,0.0972842901340644,-0.1480992558995022,False
MUC3A,0.06444493492077724,0.630790818593052,0.2055869872701556,0.0005251254547706239,0.9968785430034217,0.013259342925894976,,
ZNF100,0.06432460712946704,0.6314301875172814,0.2055162659123055,0.17985788550862838,0.17670010742847725,0.06649314933948934,-0.0593672489531476,False
VPS13D,0.06419760681657387,0.6321053024130185,0.20544554455445543,0.11286105386200744,0.3989415135140844,0.3859450964985145,-0.2945784433979526,False
JAML,0.06403430374101513,0.6329738360895983,0.20537482319660538,-3.076307824457868e-05,0.999817137290813,0.034670726317340854,-0.0224358754897806,False
SP140L,0.06401304254206527,0.6330869508554532,0.2053041018387553,0.1853948137438863,0.1635287709394367,0.223395373962591,-0.0976345324964023,False
WIPF1,0.0639832659226364,0.6332453837677683,0.20523338048090523,-0.054538743117290595,0.6842901820877916,0.10528900456710384,-0.0854381551313183,False
C11orf45,0.06397011544095127,0.6333153589467047,0.20516265912305517,-0.013413733853017891,0.9203946622539246,0.021460492068948737,,
LAT,0.06388999969239288,0.6337417327130734,0.2050919377652051,0.018302623888769264,0.8915322023597227,0.06285910720424444,-0.0272926570987046,False
AMPD2,0.06364391399304808,0.635052133476098,0.20502121640735502,0.014918945522778308,0.9114957425510534,0.09846289839414382,0.17834021790587,False
NFAM1,0.06364073993703262,0.6350690425315978,0.20495049504950494,0.03101824995303258,0.8172051539260294,0.010754800373225926,0.0468831716176955,False
POLR1E,0.06333630686886708,0.6366916995232036,0.2048797736916549,0.07594819896028793,0.5709638710770112,0.15793350685066093,0.3127055484656985,False
DESI2,0.06327478544403088,0.6370198208807307,0.20477369165487977,0.1935156418222646,0.14553442154964863,0.43574129548685625,-0.1777363667165252,False
HBP1,0.06327478544403088,0.6370198208807307,0.20477369165487977,0.0012611892091420837,0.9925033127609989,0.3880567696311562,-0.2375273149694887,False
ZNF841,0.06321715334818497,0.6373272615322555,0.20466760961810468,0.12922575286843643,0.3336481178779772,0.05883219564897254,-0.1913102095121615,False
UBE2I,0.06321326401919468,0.6373480114968121,0.2045968882602546,0.18182657110338676,0.17193163421167737,0.652654324018913,0.1600308359590727,False
HERC5,0.06309119154198425,0.6379994210486208,0.20452616690240452,0.12128948906456674,0.36442809383865116,0.13048175612630317,0.0816815278202447,False
ATP7A,0.06309022116952229,0.6380046002914704,0.20445544554455444,0.02851518041157833,0.8317318872230935,0.1488484015125461,-0.287007932113668,False
ANTXR2,0.06303257771797129,0.6383122959100951,0.2043847241867044,0.029069320335043936,0.8285108944853404,0.06064921671659525,-0.1592856729664735,False
RFC2,0.06290565689501369,0.6389900015893082,0.2043140028288543,0.11907471777046356,0.37331645060183066,0.2692628787506841,0.2823900937710654,False
CPNE3,0.06284413547017749,0.6393186066364434,0.20424328147100423,0.1390076594173921,0.29802956548858484,0.6105681873985886,-0.248520712154822,False
C7orf31,0.06276586620820368,0.6397367666446522,0.20417256011315418,0.010368273874470006,0.9384282087092596,0.021509600746452053,,
NPIPB2,0.06244711060735747,0.6414408941471302,0.2041018387553041,0.08862433866627033,0.5082572274144992,0.026715120561803595,,
JOSD2,0.062351964071487895,0.6419499223623499,0.20403111739745403,0.15881755821464824,0.23374617782264717,0.4475764867651505,0.1630392308482368,False
ASAP1,0.0622904426466517,0.6422791454414415,0.20396039603960395,0.030483866006336707,0.8203015383372402,0.2604724254775942,-0.2077566839774609,False
PCDHB14,0.062097864888213276,0.6433101396136456,0.2038896746817539,0.06896763876771193,0.6069575081761858,0.03815744242007632,-0.2263843421327576,False
LDHC,0.06199717478135306,0.6438494656136642,0.20381895332390382,0.12740531520702664,0.34056001626372,0.02033099248637246,-0.0334400156777003,False
SHC2,0.06194037032818892,0.6441538076215128,0.20374823196605374,-0.05835666175255809,0.6634698542929651,0.08893581495850178,0.0402385654904062,True
NOM1,0.061798271247962104,0.6449153879947436,0.2036775106082037,0.11532191085545541,0.3886721719843481,0.26307518538526886,0.0505192648008471,False
CEMIP2,0.0616137069734535,0.645905101932286,0.2036067892503536,0.022978252176320404,0.8640584613883537,0.2242793301576508,-0.0415470868164469,False
GARNL3,0.06138545808361864,0.6471299156394467,0.20353606789250353,-0.0006459848963343097,0.9961601337596359,0.028335706919413037,0.1196428128722421,False
SLC7A5,0.061367621274108705,0.64722566955362,0.20342998585572844,0.03417515149650866,0.7989711846842812,0.2535972106271328,0.1410938737732612,False
MAOA,0.061367621274108705,0.64722566955362,0.20342998585572844,0.09009812667261374,0.5012019107625371,0.3746992093502598,-0.2219884471402953,False
OTUD3,0.06127628159514024,0.6477161002803766,0.20332390381895332,0.09139007659417392,0.49505887401578996,0.12900849580120347,-0.0984977504624804,False
DDTL,0.06123429365702631,0.6479415963228484,0.20325318246110324,0.12930970649781295,0.333331498928425,0.017335363158670156,0.313446107314332,False
VPS26A,0.06118305699960011,0.6482168051453405,0.2031824611032532,0.1163677750776708,0.38435556689917694,0.49187251387312314,-0.2096984521812426,False
ANKRD36B,0.06106001414992771,0.6488778994253952,0.2031117397454031,0.05127810760097204,0.7022589467256625,0.19157295094043744,-0.1669639684415444,False
ISYNA1,0.060998492725091516,0.6492085475673841,0.20304101838755303,0.0024916177058660676,0.9851900870201984,0.2225605264450345,0.1402589890008181,False
PCGF3,0.06093697130025531,0.6495392629711665,0.20297029702970298,0.03934295118274939,0.7693555123735338,0.26189657712518977,0.0718710414691705,False
ZHX1,0.06062936417607432,0.6511938470017794,0.2028995756718529,0.1478667445938048,0.26798799232847464,0.3882040956636661,-0.2280229451646453,False
MAPK8,0.06050632132640192,0.6518561495298141,0.20282885431400283,0.02242455935279461,0.8673042437426766,0.2032608161862284,-0.2749842691747839,False
CLCN5,0.06036180233858051,0.652634392941209,0.20275813295615275,0.08997646770370742,0.5017823986227369,0.08623483769581976,-0.0498661846875616,False
E2F1,0.060310128062682135,0.6529127513741111,0.2026874115983027,0.13670481118809627,0.30618359018125696,0.09178411825369373,0.2170896379608128,False
PHLDA2,0.060260235627057124,0.6531815560252388,0.20261669024045262,0.19222369190070443,0.14829393608733252,0.5698570937483566,-0.0351905348244463,False
CCNE1,0.060228711731032766,0.6533514193829433,0.20254596888260254,0.1047482814227904,0.43390338987685284,0.05451063202868069,0.086519892853306,False
GIGYF1,0.060137192777384725,0.6538446591120467,0.2024752475247525,0.027284751914854348,0.8388936378359299,0.21843539753475533,0.0363857233759472,False
DNAJC8,0.060014149927712326,0.6545080281702083,0.20236916548797737,0.17370574302500846,0.19221833161793733,0.637381525315388,0.0700644462100221,False
KCMF1,0.060014149927712326,0.6545080281702083,0.20236916548797737,0.2149866190900981,0.10509047113345814,0.42587045130869383,-0.0852798434118831,False
FAM102A,0.059952628502876124,0.6548398123005154,0.20222772277227724,0.12701098157433327,0.3420689106059545,0.3253449884594477,,
PGRMC2,0.059952628502876124,0.6548398123005154,0.20222772277227724,0.09692700482943185,0.4691812615344109,0.5047880960564899,0.0772889383670399,False
PHKA2,0.059922789431392155,0.6550007578597011,0.20212164073550212,0.05970654280353133,0.6561676115396912,0.1169768698128915,0.1804123188003725,False
BTBD10,0.0598612670603127,0.655332645572247,0.20205091937765204,0.14374480912977944,0.28170391286441915,0.25742768747238987,-0.3379226810756697,False
RAD9A,0.059829585653203725,0.6555035794871977,0.20190947666195191,0.1243040388815405,0.3525388788487847,0.24839169081178258,-5.406917785344412e-05,False
BZW2,0.059829585653203725,0.6555035794871977,0.20190947666195191,0.07311821341782275,0.5854366657783783,0.41658891126057096,-0.0086995890506373,False
UBE2R2,0.059829585653203725,0.6555035794871977,0.20190947666195191,0.11126149681626626,0.4057009506550809,0.4553356578106712,0.1875858112088475,False
C3orf18,0.05981902804672005,0.6555605459154785,0.20176803394625176,-0.0036306576282173295,0.9784211080807756,0.01080390905072924,,
GBP2,0.05970654280353133,0.6561676115396912,0.20166195190947667,0.1167984250515242,0.3825864681296725,0.39326228944650554,-0.0696885591744651,False
ZNF7,0.05970654280353133,0.6561676115396912,0.20166195190947667,0.07490233473807253,0.576293179397552,0.15758974610813767,0.0056054862507275,False
NEMP2,0.05967669994707433,0.656328705970412,0.20155586987270155,0.08400750561383001,0.530682420475241,0.07174777783234346,-0.1432467242696233,False
SIX2,0.05962594847717817,0.6566027026841144,0.2014851485148515,0.15223413330432925,0.2539504165104011,0.04822472130825619,-0.0422761943326528,False
C18orf54,0.05955025210067807,0.6570114552876665,0.20141442715700142,0.11560942644448731,0.38748265378106395,0.032166183764671716,,
ENTPD1,0.0594001594244455,0.6578222354332208,0.20134370579915134,-0.014150145348275356,0.9160396644813494,0.035210921769877335,0.0026522230341781,False
ARL15,0.05934106511369771,0.6581415623784864,0.20127298444130126,0.037558829862499615,0.7795453570603407,0.08662770711584623,-0.1843945491657646,False
S1PR4,0.05929229519209707,0.6584051453058573,0.2012022630834512,-0.027255668061553225,0.8390630809374003,0.02637135981928038,0.0591651388385515,True
UCK2,0.05909132855516934,0.6594917292549579,0.20113154172560113,0.13734658094681473,0.3038968622621795,0.1967293620782864,0.018456478443752,False
TSPAN10,0.05903888822004893,0.6597753781669273,0.20106082036775105,0.06016887891570999,0.6536738705857382,0.07616755880764131,-0.135346957664306,False
C1QTNF2,0.05881110041458523,0.6610080305682232,0.200990099009901,0.009947344436005055,0.9409233464904342,0.018415754063743118,-0.0113665689565003,False
HLA-B,0.05866067858131594,0.6618225151503371,0.20091937765205092,0.23128979667169092,0.08065844586246201,0.9247163973871707,0.0581508105064204,False
LAX1,0.05863114641707926,0.6619824678433641,0.20084865629420084,-0.008798917160465864,0.9477336637404551,0.014487059863477843,-0.0410673114042285,False
LAPTM5,0.05853853608210435,0.6624841630721728,0.20077793493635077,-0.0024300962810298687,0.9855557245231734,0.10676226489220313,0.0157992971006879,False
RCC1,0.058446252525485166,0.6629842346725799,0.20070721357850071,0.12184318188809252,0.36222628064614487,0.21401561655945622,0.1203067540430876,False
PIK3IP1,0.05841459288197114,0.6631558275078021,0.20063649222065064,-0.02476237349657018,0.853615264374865,0.2372931296960315,-0.230385461293906,False
CD34,0.05838244590205454,0.6633300792638864,0.20056577086280056,-0.024584994665636253,0.8546524495441473,0.0189559495162796,0.0500248505719173,False
NR2F1,0.058364284666404476,0.6634285295401585,0.2004950495049505,0.1409911300261148,0.2911206085705488,0.05740804400137636,-0.0671920506503058,False
IFI30,0.058230622606762115,0.6641532723042437,0.20042432814710043,0.05054296007351236,0.7063331028253164,0.06099297745911846,0.1970684588985707,False
C1orf52,0.05816850718262635,0.6644901787967306,0.20035360678925035,0.11858254637177397,0.37530922574603304,0.3286843785296718,,
UBE4B,0.05810698575779015,0.6648239285300829,0.20024752475247526,0.1321172598357378,0.32285197591008946,0.2583607523449525,-0.2048349414388304,False
NOL12,0.05810698575779015,0.6648239285300829,0.20024752475247526,0.09957242609738842,0.45707956495412777,0.19132740755292083,0.2040294523547835,False
CPLX1,0.057963456607398926,0.6656028161113987,0.20014144271570014,-0.06668208176129306,0.618952976689516,0.029465206501989315,0.1423372287539416,False
R3HCC1L,0.05786090005844535,0.6661595734167597,0.20003536067892502,0.06708911378387523,0.6168093560250735,0.20124736040859215,-0.1355547344176288,False
ISG15,0.05786090005844535,0.6661595734167597,0.20003536067892502,0.15340367282906273,0.2502774333240635,0.47743456268715423,0.1617232720588669,False
PKD1,0.057737857208772954,0.6668277826414344,0.19992927864214993,0.09003660524777754,0.5014954129756893,0.22506506899770398,-0.0384049356423312,False
RALGPS2,0.05767633578393676,0.6671619837511976,0.19985855728429985,0.08837552677720016,0.5094533190922809,0.3872219221136002,-0.4005216849278035,False
LIMK2,0.05736872865975576,0.6688339520081472,0.19978783592644977,0.16952228613614692,0.20331283758373572,0.34945734911356585,-0.2565190546629943,False
CYP2W1,0.057313194338601214,0.6691359739837573,0.19971711456859972,0.04381452019030371,0.7439897320642882,0.02401414329912119,-0.0672713835924836,False
CPNE5,0.057288987473924066,0.6692676386962756,0.19964639321074965,0.0957610434807704,0.47456926979840686,0.021460492068948737,0.0544382177004544,False
ARHGAP45,0.05699960011073856,0.6708424243795836,0.19957567185289957,-0.0542311359931096,0.6859781266696275,0.08112753523547557,0.2079691829297231,True
MAP1LC3B,0.056938078685902366,0.6711773928152869,0.19950495049504952,0.09661939770525085,0.47059953545799266,0.6212738790943071,-0.0717384657339537,False
CCSER1,0.056881232435601184,0.6714869626323989,0.19943422913719944,0.06577652059117489,0.6237333919490207,0.020674753228895674,0.0656890927829453,False
ATXN1,0.05681503583622997,0.6718475203510523,0.19936350777934936,0.07287212771847797,0.5867029620373869,0.28782595884692985,-0.2622891095467514,False
KCTD3,0.05675351441139377,0.6721826793368965,0.19929278642149928,0.1326709526592636,0.3208102061316875,0.3076658645582613,-0.2639136640367954,False
DHRS9,0.05668767153715232,0.6725414511329028,0.19922206506364923,0.12043116685054331,0.3678573403868179,0.033983204832294424,-0.0993146908789546,False
FIGN,0.056623180443253394,0.6728929275353008,0.19915134370579915,0.02912672001149394,0.828177412561963,0.01340666895840492,0.0195765840321203,False
BID,0.056507428712048974,0.6735239487324746,0.19908062234794907,0.03817404411086161,0.7760273566535689,0.3142464273437029,0.0222994039404389,False
TRIM4,0.05644590728721277,0.6738594241581627,0.19900990099009902,0.07342582054200375,0.5838555344846948,0.262927859352759,-0.1154466668949063,False
PLIN3,0.05632286443754037,0.674530564300436,0.19893917963224894,0.1616475437571134,0.2254114240534643,0.5226145459901862,0.1521764024635712,True
H3C12,0.05628661208473493,0.6747283517017872,0.19886845827439886,0.11310477973055222,0.39791739552003996,0.02003634042135256,0.0832096313969562,False
KCNJ15,0.056261343012704176,0.6748662289022352,0.19879773691654878,0.02082500230705343,0.8766929976039339,0.1878898001276882,-0.1845584094689534,False
DCHS1,0.05625662270122192,0.6748919858069033,0.19872701555869873,0.06800901514033869,0.6119764373256874,0.012522712763345255,0.0047961013525558,False
COX6A2,0.056163375352769634,0.6754008762583943,0.19865629420084865,0.11230218656871208,0.40129565233212133,0.012620930118351885,0.0193104881218988,False
IKBKB,0.05613830016303178,0.6755377468799283,0.19858557284299858,0.12984096711679843,0.3313323024732289,0.3096302116583931,-0.1885151399600737,False
OSBPL8,0.05601525731335938,0.676209516173029,0.19851485148514852,0.1407302593128057,0.2920232562314178,0.5326818248783618,-0.3596159907822676,False
ITGB7,0.05595459649676711,0.6765407945617775,0.19844413012729845,0.00027684641176289643,0.9983543633055317,0.050631046505918695,-0.0310406663967142,False
AMT,0.05593402270504245,0.6766531651544178,0.19837340876944837,-0.016180632467357927,0.9040448241702449,0.02057653587388904,0.0202523307003139,False
DBNL,0.05589221446368698,0.6768815363209812,0.19830268741159832,0.1542649727767695,0.24759567791033996,0.4733585424543807,0.0045113527565245,False
C3orf14,0.05587004742449654,0.6770026321332869,0.19823196605374824,0.07518033745909776,0.5748743618933742,0.16402298286107303,,
NRBF2,0.05583069303885078,0.6772176403214492,0.19816124469589816,0.08856009105170876,0.5085659420621762,0.36070323626182055,-0.2085778743729804,False
GLS2,0.055787885059620214,0.6774515458817697,0.19809052333804808,0.10852713183429424,0.4174087589061129,0.0354073564798906,-0.0307455289630169,False
MMP14,0.05570765018917838,0.6778900358869053,0.19801980198019803,0.07065735642437479,0.5981547670136934,0.32126896822667417,-0.2303996278907236,False
EML6,0.05565655933622623,0.6781693068372423,0.19794908062234795,0.055773460857421145,0.6775303674702076,0.022835535039041597,-0.1952669400032818,False
TMEM200B,0.05565145209966806,0.6781972261924318,0.19787835926449787,-0.18235271330667996,0.17067324797279437,0.01006727888817952,-0.0666299909215726,False
CLIC3,0.05564612876434218,0.678226327336403,0.19777227722772278,-0.014857424097942109,0.9118592575252349,0.3498993272110955,-0.1644125643547174,False
RSKR,0.05564612876434218,0.678226327336403,0.19777227722772278,0.04081946537881817,0.7609516659199028,0.09487796493640223,-0.0430313919979978,False
CCDC115,0.05558460733950598,0.6785626811533615,0.19766619519094766,0.07293364914331416,0.5863862722247632,0.33104159504983,,
PHF5A,0.055400043064997385,0.6795721162304988,0.19756011315417257,0.10246393306468977,0.44404965069902497,0.31714383931639734,0.1199294503478489,False
KIAA2026,0.055400043064997385,0.6795721162304988,0.19756011315417257,0.1620781937309668,0.22416142807387676,0.3962579187742066,,
ATP5MGL,0.05525603455104193,0.6803601286738509,0.19745403111739745,0.04186661746782156,0.7550081360013607,0.01743358051367679,0.1000744926882651,False
GTF2B,0.05515395736565259,0.6809188992986088,0.19734794908062234,0.14319111630625364,0.28358102334961705,0.38555222707848813,-0.0270607971307919,False
RPL41,0.05515395736565259,0.6809188992986088,0.19734794908062234,-0.03632840136577563,0.7865944867120445,0.9770171389281805,0.3778369495539293,False
PLAAT1,0.05507670082312671,0.6813419150119329,0.19724186704384725,0.0914334947001525,0.4948531091735393,0.024407012719147723,0.1276223846396312,False
LHX2,0.055036957715598876,0.6815595651071646,0.19717114568599717,0.08768253463314724,0.5127922221752793,0.0291214457594661,0.0134745585629404,False
CEP68,0.055000999745035514,0.6817565084097118,0.1971004243281471,-0.0069211602940724105,0.9588767844067122,0.1832735844423758,-0.1136720645335707,False
CEP85,0.05497277519864065,0.6819111102061641,0.19702970297029704,0.18004244978313697,0.17624903258042102,0.09099837941364078,-0.1270599707459776,False
HK2,0.05496939309114399,0.681929636792762,0.19695898161244696,0.006244424620874219,0.9628947466711699,0.15729509404311773,0.0539164147176773,False
PNRC2,0.054846350241471595,0.6826037705326701,0.19688826025459688,0.09834199760066444,0.4626869241164161,0.5600844669252008,-0.1838467740888221,False
RHOG,0.05466178596696299,0.6836154330935698,0.19681753889674683,0.025746716293949368,0.84786404794795,0.3122329715660678,0.0006646495006864,False
ZNHIT3,0.0546002645421268,0.6839527769008998,0.19674681753889675,0.09895721184902642,0.4598785904031971,0.4284241025388652,0.2627717182783334,False
GIMAP7,0.054393306082879886,0.6850880537905618,0.19667609618104667,0.023409262195733794,0.8615333945646841,0.06447969356185365,-0.1108831338401039,False
TENT5A,0.0542926574179458,0.6856404154619773,0.1966053748231966,0.06019871420222092,0.6535130742946357,0.27328979030595435,-0.0238260908574687,False
CCNG2,0.0541696145682734,0.6863158989057788,0.19653465346534654,-0.021563259405087822,0.8723575484514695,0.28325885183912336,-0.1586236206752036,False
EBPL,0.0541080931434372,0.6866537321118001,0.19646393210749646,0.012519609954166538,0.9256854530385388,0.6067377105533316,0.1794532401958296,False
FSTL3,0.05405488619209274,0.6869459570892609,0.19639321074964639,-0.08305520095726839,0.535368031779598,0.08716790256838264,0.0227295962637962,True
CDYL,0.053985050293764804,0.6873295811987595,0.19632248939179633,0.029130394659940325,0.828156064532894,0.3152777095712721,-0.0900171533876466,False
DLL3,0.05393675009829735,0.6875949507371896,0.19625176803394626,0.03989043200968692,0.766236293289679,0.034376074252320955,0.1301888997630637,False
PCLAF,0.0539235288689286,0.6876675969622645,0.19618104667609618,0.1089236826724907,0.41569892712505224,0.2471639738741995,0.0255076658997028,False
SH3RF3,0.05386560135997823,0.6879859222732795,0.1961103253182461,0.20210786710495954,0.12814695762139888,0.01404508176594801,-0.121780552331999,False
KANSL1,0.053862007444092405,0.6880056734607749,0.196004243281471,0.08972899812359654,0.5029642511743767,0.4966851642684461,-0.259173402686695,False
MARCHF5,0.053862007444092405,0.6880056734607749,0.196004243281471,0.07028822787535759,0.6000729581285269,0.3422383735205814,-0.1414239554791083,False
ITGA7,0.05378117804873803,0.6884499445822791,0.1958981612446959,-0.01843814871635568,0.8907339202952929,0.013357560280901605,-0.0209777785123419,False
CCR7,0.0537161258895288,0.6888075735951815,0.19582743988684584,-0.02211865325785207,0.8690984220557613,0.027304424691843392,-0.0894353784783421,False
C5AR1,0.053678268766827165,0.6890157270619452,0.19575671852899576,0.20237472699867728,0.12763328672300683,0.07268084270490634,-0.0081943137641473,False
RHOT2,0.05361592174474761,0.6893585856283121,0.19568599717114568,0.13027161709065183,0.3297172636964256,0.3027058881304284,0.2341348872515976,False
NRIP3,0.05359496098782855,0.689473866908596,0.1956152758132956,0.03704558518105752,0.7824836296944073,0.03334479202475131,-0.1201679213942765,False
STAR,0.053590108184142185,0.6895005576614096,0.19554455445544555,0.09958302778089789,0.4570314124794153,0.02155870942395537,0.0493038888488813,False
RNF128,0.053561418691237164,0.6896583595177734,0.19547383309759547,0.05199840162446853,0.6982751642440028,0.03683150812748678,-0.1499960451583883,False
LIPE,0.05350579357569987,0.6899643537639181,0.1954031117397454,0.04272860113754443,0.7501261537318964,0.054608849383687326,-0.0289695099419995,False
ZNF700,0.05346294046804906,0.690200122721867,0.19533239038189534,0.15943277246301024,0.23191644569983727,0.09507439964641547,-0.0078551418253423,False
MYO9B,0.05343135747023901,0.6903739045868136,0.19522630834512023,0.028146051862561135,0.833879013390262,0.23513234788588527,0.0550836242404638,False
BTBD11,0.05343135747023901,0.6903739045868136,0.19522630834512023,0.027776923313543943,0.836027345460276,0.11702597849039481,,
AKAP5,0.05340812058052921,0.6905017730797551,0.1951202263083451,0.07706151100266959,0.56531608967061,0.022197122231498483,-0.0758656676067777,False
ZWINT,0.05336983604540281,0.6907124648456242,0.19504950495049506,0.15026608016241655,0.26021319804727283,0.20718951038649427,-0.0421180006681911,False
ZC3H11A,0.05332472020802355,0.690960781328058,0.19497878359264498,0.02322469508249542,0.862614511659036,0.04684967833816333,-0.3352183957981873,False
IFI6,0.053308314620566614,0.691051085308994,0.1949080622347949,0.15014303731274417,0.26060817135650627,0.4531257673230229,0.0634462843967922,False
RTN2,0.05314009913402001,0.6919772681127853,0.19483734087694485,0.04974007198006706,0.7107920431112843,0.07656042822766779,-0.0485789132567471,False
CRLF3,0.05306549368643263,0.6923881841566413,0.19476661951909477,0.05896828570549694,0.6601573411734638,0.12272258508077871,-0.2513855521962356,False
